STATE/UT,YEAR,CRIME HEAD,Male 16-18 years,Female 16-18 years,Total 16-18 years,Male 18-30 years,Female 18-30 years,Total 18-30 years,Male 30-50 years,Female 30-50 years,Total 30-50 years,Male Above 50 years,Female Above 50 years,Total Above 50 years,Total Male,Total Female,Grand Total
D & N HAVELI,2002,N.D.P.S. ACT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D & N HAVELI,2002,GAMBLING ACT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D & N HAVELI,2002,EXCISE ACT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D & N HAVELI,2002,PROHIBITION ACT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D & N HAVELI,2002,EXPLOSIVE & EXPLOSIVE SUBST. ACT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D & N HAVELI,2002,TERRORIST & DISRUPTIVE ACTIVITIES (TATA),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D & N HAVELI,2002,IMMORAL TRAFFIC (PREVENTION) ACT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D & N HAVELI,2002,INDIAN RAILWAYS ACT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D & N HAVELI,2002,REGISTRATION OF FOREIGNERS ACT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D & N HAVELI,2002,PROTECTION OF CIVIL RIGHTS ACT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D & N HAVELI,2002,SC/ST (PREVENTION OF ATROCITIES) ACT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D & N HAVELI,2002,INDIAN PASSPORT ACT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D & N HAVELI,2002,ESSENTIAL COMMODITIES ACT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D & N HAVELI,2002,ANTIQUITIES AND ART TREASURE ACT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D & N HAVELI,2002,DOWRY PROHIBITION ACT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D & N HAVELI,2002,FOREIGN EXCHANGE REGULATION ACT-1973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D & N HAVELI,2002,PREVENTION OF CORRUPTION ACT-1988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D & N HAVELI,2002,CONSER.OF FORGN.EXCH.&PREV. OF SMUG.ACT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D & N HAVELI,2002,OTHER SLL OFFENCE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D & N HAVELI,2002,TOTAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D & N HAVELI,2003,ARMS ACT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D & N HAVELI,2003,N.D.P.S. ACT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D & N HAVELI,2003,GAMBLING ACT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D & N HAVELI,2003,EXCISE ACT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D & N HAVELI,2003,PROHIBITION ACT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D & N HAVELI,2003,EXPLOSIVE & EXPLOSIVE SUBST. ACT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D & N HAVELI,2003,TERRORIST & DISRUPTIVE ACTIVITIES (TATA),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D & N HAVELI,2003,IMMORAL TRAFFIC (PREVENTION) ACT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D & N HAVELI,2003,INDIAN RAILWAYS ACT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D & N HAVELI,2003,REGISTRATION OF FOREIGNERS ACT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D & N HAVELI,2003,PROTECTION OF CIVIL RIGHTS ACT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D & N HAVELI,2003,SC/ST (PREVENTION OF ATROCITIES) ACT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D & N HAVELI,2003,INDIAN PASSPORT ACT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D & N HAVELI,2003,ESSENTIAL COMMODITIES ACT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D & N HAVELI,2003,ANTIQUITIES AND ART TREASURE ACT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D & N HAVELI,2003,DOWRY PROHIBITION ACT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D & N HAVELI,2003,FOREIGN EXCHANGE REGULATION ACT-1973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D & N HAVELI,2003,PREVENTION OF CORRUPTION ACT-1988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D & N HAVELI,2003,CONSER.OF FORGN.EXCH.&PREV. OF SMUG.ACT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D & N HAVELI,2003,OTHER SLL OFFENCE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D & N HAVELI,2003,TOTAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D & N HAVELI,2004,ARMS ACT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D & N HAVELI,2004,N.D.P.S. ACT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D & N HAVELI,2004,GAMBLING ACT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D & N HAVELI,2004,EXCISE ACT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D & N HAVELI,2004,PROHIBITION ACT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D & N HAVELI,2004,EXPLOSIVE & EXPLOSIVE SUBST. ACT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D & N HAVELI,2004,TERRORIST & DISRUPTIVE ACTIVITIES (TATA),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D & N HAVELI,2004,IMMORAL TRAFFIC (PREVENTION) ACT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D & N HAVELI,2004,INDIAN RAILWAYS ACT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D & N HAVELI,2004,REGISTRATION OF FOREIGNERS ACT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D & N HAVELI,2004,PROTECTION OF CIVIL RIGHTS ACT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D & N HAVELI,2004,SC/ST (PREVENTION OF ATROCITIES) ACT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D & N HAVELI,2004,INDIAN PASSPORT ACT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D & N HAVELI,2004,ESSENTIAL COMMODITIES ACT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D & N HAVELI,2004,ANTIQUITIES AND ART TREASURE ACT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D & N HAVELI,2004,DOWRY PROHIBITION ACT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D & N HAVELI,2004,FOREIGN EXCHANGE REGULATION ACT-1973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D & N HAVELI,2004,PREVENTION OF CORRUPTION ACT-1988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D & N HAVELI,2004,CONSER.OF FORGN.EXCH.&PREV. OF SMUG.ACT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D & N HAVELI,2004,OTHER SLL OFFENCE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D & N HAVELI,2004,TOTAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D & N HAVELI,2005,ARMS ACT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D & N HAVELI,2005,N.D.P.S. ACT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D & N HAVELI,2005,GAMBLING ACT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D & N HAVELI,2005,EXCISE ACT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D & N HAVELI,2005,PROHIBITION ACT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D & N HAVELI,2005,EXPLOSIVE & EXPLOSIVE SUBST. ACT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D & N HAVELI,2005,TERRORIST & DISRUPTIVE ACTIVITIES (TATA),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D & N HAVELI,2005,IMMORAL TRAFFIC (PREVENTION) ACT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D & N HAVELI,2005,INDIAN RAILWAYS ACT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D & N HAVELI,2005,REGISTRATION OF FOREIGNERS ACT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D & N HAVELI,2005,PROTECTION OF CIVIL RIGHTS ACT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D & N HAVELI,2005,SC/ST (PREVENTION OF ATROCITIES) ACT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D & N HAVELI,2005,INDIAN PASSPORT ACT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D & N HAVELI,2005,ESSENTIAL COMMODITIES ACT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D & N HAVELI,2005,ANTIQUITIES AND ART TREASURE ACT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D & N HAVELI,2005,DOWRY PROHIBITION ACT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D & N HAVELI,2005,FOREIGN EXCHANGE REGULATION ACT-1973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D & N HAVELI,2005,PREVENTION OF CORRUPTION ACT-1988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D & N HAVELI,2005,CONSER.OF FORGN.EXCH.&PREV. OF SMUG.ACT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D & N HAVELI,2005,OTHER SLL OFFENCE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D & N HAVELI,2005,TOTAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D & N HAVELI,2006,ARMS ACT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D & N HAVELI,2006,N.D.P.S. ACT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D & N HAVELI,2006,GAMBLING ACT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D & N HAVELI,2006,EXCISE ACT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D & N HAVELI,2006,PROHIBITION ACT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D & N HAVELI,2006,EXPLOSIVE & EXPLOSIVE SUBST. ACT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D & N HAVELI,2006,TERRORIST & DISRUPTIVE ACTIVITIES (TATA),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D & N HAVELI,2006,IMMORAL TRAFFIC (PREVENTION) ACT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D & N HAVELI,2006,INDIAN RAILWAYS ACT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D & N HAVELI,2006,REGISTRATION OF FOREIGNERS ACT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D & N HAVELI,2006,PROTECTION OF CIVIL RIGHTS ACT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D & N HAVELI,2006,SC/ST (PREVENTION OF ATROCITIES) ACT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D & N HAVELI,2006,INDIAN PASSPORT ACT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D & N HAVELI,2006,ESSENTIAL COMMODITIES ACT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D & N HAVELI,2006,ANTIQUITIES AND ART TREASURE ACT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D & N HAVELI,2006,DOWRY PROHIBITION ACT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D & N HAVELI,2006,FOREIGN EXCHANGE REGULATION ACT-1973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D & N HAVELI,2006,PREVENTION OF CORRUPTION ACT-1988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D & N HAVELI,2006,CONSER.OF FORGN.EXCH.&PREV. OF SMUG.ACT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D & N HAVELI,2006,OTHER SLL OFFENCE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D & N HAVELI,2006,TOTAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D & N HAVELI,2007,ARMS ACT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D & N HAVELI,2007,N.D.P.S. ACT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D & N HAVELI,2007,GAMBLING ACT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D & N HAVELI,2007,EXCISE ACT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D & N HAVELI,2007,PROHIBITION ACT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D & N HAVELI,2007,EXPLOSIVE & EXPLOSIVE SUBST. ACT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D & N HAVELI,2007,TERRORIST & DISRUPTIVE ACTIVITIES (TATA),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D & N HAVELI,2007,IMMORAL TRAFFIC (PREVENTION) ACT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D & N HAVELI,2007,INDIAN RAILWAYS ACT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D & N HAVELI,2007,REGISTRATION OF FOREIGNERS ACT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D & N HAVELI,2007,PROTECTION OF CIVIL RIGHTS ACT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D & N HAVELI,2007,SC/ST (PREVENTION OF ATROCITIES) ACT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D & N HAVELI,2007,INDIAN PASSPORT ACT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D & N HAVELI,2007,ESSENTIAL COMMODITIES ACT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D & N HAVELI,2007,ANTIQUITIES AND ART TREASURE ACT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D & N HAVELI,2007,DOWRY PROHIBITION ACT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D & N HAVELI,2007,FOREIGN EXCHANGE REGULATION ACT-1973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D & N HAVELI,2007,PREVENTION OF CORRUPTION ACT-1988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D & N HAVELI,2007,CONSER.OF FORGN.EXCH.&PREV. OF SMUG.ACT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D & N HAVELI,2007,OTHER SLL OFFENCE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D & N HAVELI,2007,TOTAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D & N HAVELI,2008,ARMS ACT,0,0,0,2,0,2,0,0,0,0,0,0,2,0,2
D & N HAVELI,2008,N.D.P.S. ACT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D & N HAVELI,2008,GAMBLING ACT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D & N HAVELI,2008,EXCISE ACT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D & N HAVELI,2008,PROHIBITION ACT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D & N HAVELI,2008,EXPLOSIVE & EXPLOSIVE SUBST. ACT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D & N HAVELI,2008,TERRORIST & DISRUPTIVE ACTIVITIES (TATA),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D & N HAVELI,2008,IMMORAL TRAFFIC (PREVENTION) ACT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D & N HAVELI,2008,INDIAN RAILWAYS ACT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D & N HAVELI,2008,REGISTRATION OF FOREIGNERS ACT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D & N HAVELI,2008,PROTECTION OF CIVIL RIGHTS ACT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D & N HAVELI,2008,SC/ST (PREVENTION OF ATROCITIES) ACT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D & N HAVELI,2008,INDIAN PASSPORT ACT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D & N HAVELI,2008,ESSENTIAL COMMODITIES ACT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D & N HAVELI,2008,ANTIQUITIES AND ART TREASURE ACT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D & N HAVELI,2008,DOWRY PROHIBITION ACT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D & N HAVELI,2008,FOREIGN EXCHANGE REGULATION ACT-1973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D & N HAVELI,2008,PREVENTION OF CORRUPTION ACT-1988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D & N HAVELI,2008,CONSER.OF FORGN.EXCH.&PREV. OF SMUG.ACT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D & N HAVELI,2008,OTHER SLL OFFENCE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D & N HAVELI,2008,TOTAL,0,0,0,2,0,2,0,0,0,0,0,0,2,0,2
D & N HAVELI,2009,ARMS ACT,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1
D & N HAVELI,2009,N.D.P.S. ACT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D & N HAVELI,2009,GAMBLING ACT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D & N HAVELI,2009,EXCISE ACT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D & N HAVELI,2009,PROHIBITION ACT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D & N HAVELI,2009,EXPLOSIVE & EXPLOSIVE SUBST. ACT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D & N HAVELI,2009,TERRORIST & DISRUPTIVE ACTIVITIES (TATA),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D & N HAVELI,2009,IMMORAL TRAFFIC (PREVENTION) ACT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D & N HAVELI,2009,INDIAN RAILWAYS ACT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D & N HAVELI,2009,REGISTRATION OF FOREIGNERS ACT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D & N HAVELI,2009,PROTECTION OF CIVIL RIGHTS ACT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D & N HAVELI,2009,SC/ST (PREVENTION OF ATROCITIES) ACT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D & N HAVELI,2009,INDIAN PASSPORT ACT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D & N HAVELI,2009,ESSENTIAL COMMODITIES ACT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D & N HAVELI,2009,ANTIQUITIES AND ART TREASURE ACT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D & N HAVELI,2009,DOWRY PROHIBITION ACT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D & N HAVELI,2009,FOREIGN EXCHANGE REGULATION ACT-1973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D & N HAVELI,2009,PREVENTION OF CORRUPTION ACT-1988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D & N HAVELI,2009,CONSER.OF FORGN.EXCH.&PREV. OF SMUG.ACT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D & N HAVELI,2009,OTHER SLL OFFENCE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D & N HAVELI,2009,TOTAL,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1
D & N HAVELI,2010,ARMS ACT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D & N HAVELI,2010,N.D.P.S. ACT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D & N HAVELI,2010,GAMBLING ACT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D & N HAVELI,2010,EXCISE ACT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D & N HAVELI,2010,PROHIBITION ACT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D & N HAVELI,2010,EXPLOSIVE & EXPLOSIVE SUBST. ACT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D & N HAVELI,2010,TERRORIST & DISRUPTIVE ACTIVITIES (TATA),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D & N HAVELI,2010,IMMORAL TRAFFIC (PREVENTION) ACT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D & N HAVELI,2010,INDIAN RAILWAYS ACT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D & N HAVELI,2010,REGISTRATION OF FOREIGNERS ACT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D & N HAVELI,2010,PROTECTION OF CIVIL RIGHTS ACT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D & N HAVELI,2010,SC/ST (PREVENTION OF ATROCITIES) ACT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D & N HAVELI,2010,INDIAN PASSPORT ACT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D & N HAVELI,2010,ESSENTIAL COMMODITIES ACT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D & N HAVELI,2010,ANTIQUITIES AND ART TREASURE ACT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D & N HAVELI,2010,DOWRY PROHIBITION ACT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D & N HAVELI,2010,FOREIGN EXCHANGE REGULATION ACT-1973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D & N HAVELI,2010,PREVENTION OF CORRUPTION ACT-1988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D & N HAVELI,2010,CONSER.OF FORGN.EXCH.&PREV. OF SMUG.ACT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D & N HAVELI,2010,OTHER SLL OFFENCE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D & N HAVELI,2010,TOTAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D & N HAVELI,2011,ARMS ACT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D & N HAVELI,2011,N.D.P.S. ACT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D & N HAVELI,2011,GAMBLING ACT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D & N HAVELI,2011,EXCISE ACT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D & N HAVELI,2011,PROHIBITION ACT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D & N HAVELI,2011,EXPLOSIVE & EXPLOSIVE SUBST. ACT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D & N HAVELI,2011,TERRORIST & DISRUPTIVE ACTIVITIES (TATA),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D & N HAVELI,2011,IMMORAL TRAFFIC (PREVENTION) ACT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D & N HAVELI,2011,INDIAN RAILWAYS ACT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D & N HAVELI,2011,REGISTRATION OF FOREIGNERS ACT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D & N HAVELI,2011,PROTECTION OF CIVIL RIGHTS ACT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D & N HAVELI,2011,SC/ST (PREVENTION OF ATROCITIES) ACT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D & N HAVELI,2011,INDIAN PASSPORT ACT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D & N HAVELI,2011,ESSENTIAL COMMODITIES ACT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D & N HAVELI,2011,ANTIQUITIES AND ART TREASURE ACT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D & N HAVELI,2011,DOWRY PROHIBITION ACT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D & N HAVELI,2011,FOREIGN EXCHANGE REGULATION ACT-1973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D & N HAVELI,2011,PREVENTION OF CORRUPTION ACT-1988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D & N HAVELI,2011,CONSER.OF FORGN.EXCH.&PREV. OF SMUG.ACT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D & N HAVELI,2011,OTHER SLL OFFENCE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D & N HAVELI,2011,TOTAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D & N HAVELI,2012,ARMS ACT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D & N HAVELI,2012,N.D.P.S. ACT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D & N HAVELI,2012,GAMBLING ACT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D & N HAVELI,2012,EXCISE ACT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D & N HAVELI,2012,PROHIBITION ACT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D & N HAVELI,2012,EXPLOSIVE & EXPLOSIVE SUBST. ACT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D & N HAVELI,2012,TERRORIST & DISRUPTIVE ACTIVITIES (TATA),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D & N HAVELI,2012,IMMORAL TRAFFIC (PREVENTION) ACT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D & N HAVELI,2012,INDIAN RAILWAYS ACT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D & N HAVELI,2012,REGISTRATION OF FOREIGNERS ACT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D & N HAVELI,2012,PROTECTION OF CIVIL RIGHTS ACT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D & N HAVELI,2012,SC/ST (PREVENTION OF ATROCITIES) ACT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D & N HAVELI,2012,INDIAN PASSPORT ACT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D & N HAVELI,2012,ESSENTIAL COMMODITIES ACT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D & N HAVELI,2012,ANTIQUITIES AND ART TREASURE ACT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D & N HAVELI,2012,DOWRY PROHIBITION ACT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D & N HAVELI,2012,FOREIGN EXCHANGE REGULATION ACT-1973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D & N HAVELI,2012,PREVENTION OF CORRUPTION ACT-1988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D & N HAVELI,2012,CONSER.OF FORGN.EXCH.&PREV. OF SMUG.ACT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
